,energy,unc_en,intensity,unc_i,symbol,target_abundance,target_unc_a,target_n,target_z,product_half_life_sec,product_unc_hls,product_n,product_z,thermal_xs_mb,thermal_unc_xs_mb,thermal_xs_lib,thermal_xs_unc_lib,atom_count,A0,A_decayed,decays_during_count,n_gamma
2254,533.11,0.07,0.0082,0.0005,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,376.6850341672648
2255,534.86,0.07,0.017,0.006,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,780.9323879077441
2256,545.2,0.14,0.00136,0.00017,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,62.47459103261952
2257,546.08,0.07,0.0087,0.0007,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,399.6536338116102
2258,557.53,0.07,0.269,0.003,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,12357.106608657832
2259,560.79,0.19,0.00063,0.00017,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,28.940435551875222
2260,569.5,0.07,0.0139,0.0021,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,638.5270701128024
2261,581.97,0.07,0.893,0.009,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,41021.91896480091
2262,591.755,0.003,4.95,0.05,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,227389.1364790196
2263,598.3,0.07,0.0105,0.0014,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,482.3405925312537
2264,598.93,0.07,0.00035,0.0001,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,16.07801975104179
2265,602.68,0.07,0.0293,0.0011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,1345.9599391586412
2266,613.24,0.07,0.0931,0.0012,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,4276.753253777116
2267,621.6,0.5,0.0042,0.0017,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,192.93623701250146
2268,625.2556,0.0024,0.316,0.004,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,14516.154975226302
2269,649.52,0.07,0.0874,0.0018,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,4014.9112178315786
2270,664.74,0.08,0.0261,0.0011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,1198.9609014348305
2271,669.14,0.08,0.016,0.0008,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,734.9951886190532
2272,676.6,0.07,0.1672,0.0018,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,7680.699721069105
2273,680.72,0.1,,,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,
2274,692.4205,0.0018,1.777,0.018,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,81630.40313600359
2275,714.9,0.16,0.00091,7e-05,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,41.80285135270865
2276,715.76,0.07,0.187,0.005,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,8590.256266985183
2277,723.3014,0.0022,20.06,0.19,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,921500.217731138
2278,737.69,0.13,0.00226,0.00021,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,103.81807039244126
2279,740.91,0.16,0.00105,0.00017,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,48.234059253125366
2280,749.48,0.09,0.0075,0.0005,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,344.5289946651812
2281,756.802,0.0023,4.52,0.04,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,207636.14078488253
2282,800.61,0.08,0.0212,0.0011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,973.8686249202456
2283,801.69,0.11,0.0062,0.0006,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,284.81063558988313
2284,815.51,0.07,0.511,0.005,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,23473.908836521012
2285,830.42,0.1,0.0062,0.0006,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,284.81063558988313
2286,845.416,0.007,0.568,0.011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,26092.329195976385
2287,850.67,0.07,0.243,0.003,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,11162.73942715187
2288,873.1834,0.0023,12.08,0.12,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,554921.3674073851
2289,880.65,0.07,0.084,0.006,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,3858.7247402500298
2290,892.775,0.006,0.521,0.005,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,23933.280829407922
2291,904.064,0.003,0.889,0.009,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,40838.170167646145
2292,924.57,0.07,0.0649,0.001,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,2981.324233836034
2293,928.21,0.08,0.003,0.00018,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,137.81159786607247
2294,981.61,0.08,0.0087,0.0014,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,399.6536338116102
2295,996.29,0.07,10.48,0.1,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,481421.8485454799
2296,1004.76,0.07,18.01,0.18,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,827328.9591893218
2297,1033.72,0.21,0.0028,0.0004,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,128.62415800833432
2298,1047.18,0.18,0.0613,0.0015,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,2815.950316396748
2299,1058.94,0.1,0.0073,0.0014,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,335.341554807443
2300,1061.67,0.08,0.0036,0.001,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,165.37391743928697
2301,1071.17,0.24,0.00024,3e-05,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,11.024927829285797
2302,1118.27,0.07,0.113,0.004,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,5190.903519622063
2303,1128.552,0.007,0.3,0.004,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,13781.159786607248
2304,1140.702,0.006,0.237,0.004,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,10887.116231419724
2305,1160.31,0.07,0.0462,0.0005,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,2122.298607137516
2306,1188.14,0.07,0.0876,0.0009,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,4024.098657689316
2307,1241.34,0.07,0.1226,0.0016,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,5631.900632793496
2308,1246.121,0.004,0.856,0.01,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,39322.24259111935
2309,1274.429,0.004,34.8,0.3,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,1598614.5352464407
2310,1275.66,0.12,0.0017,0.0017,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,78.09323879077441
2311,1289.88,0.11,0.021,0.0008,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,964.6811850625074
2312,1291.36,0.08,0.022,0.008,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,1010.6183843511981
2313,1294.99,0.08,0.0116,0.0006,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,532.8715117488135
2314,1408.28,0.07,0.0247,0.0011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,1134.6488224306634
2315,1414.44,0.1,0.0052,0.0005,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,238.87343630119227
2316,1417.88,0.09,0.0053,0.0003,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,243.4671562300614
2317,1418.15,0.09,0.0084,0.001,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,385.87247402500293
2318,1426.03,0.27,0.00042,7e-05,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,19.293623701250148
2319,1494.048,0.004,0.698,0.008,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,32064.16510350619
2320,1522.19,0.16,0.00087,0.00014,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,39.96536338116102
2321,1531.33,0.16,0.00641,0.00021,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,294.4574474405082
2322,1537.81,0.07,0.0575,0.0011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,2641.3889590997223
2323,1596.4804,0.0028,1.797,0.024,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,82549.14712177741
2324,1665.83,0.12,0.00202,0.00011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,92.79314256315547
2325,1673.93,0.08,0.00202,0.00011,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,92.79314256315547
2326,6.354,,0.00441850550892,0.0016474572401444,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,202.97376812143634
2327,6.603,,29.35806406848,4.093323896427262,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,1348627.2398439192
2328,6.858,,7.1129445743422,0.2589488349036007,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,326748.7524409698
2329,39.522,,0.0057039095907191,0.0028308673504046,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,262.02163159353825
2330,40.117,,0.010323818263745,0.0051235288556355,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,474.24729700188016
2331,40.901,,8.084213325986237,0.913248824769334,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,371366.1186481199
2332,41.541,,14.587176697918146,1.6465543369939684,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,670094.0430316129
2333,42.308,,7.319353222706885,0.1372813973292116,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,336230.58765580767
2334,42.996,,13.166672463944748,0.2397493842590763,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,604840.0569451478
2335,45.523,,0.003227204662588,0.001601990185575,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,148.24874373069719
2336,45.998,,0.0040598234655357,0.0020152390539026,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,186.49691961321687
2337,46.575,,0.0008326188029477,0.0004136283283069,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,38.24817588251969
2338,47.146,,4.595552031872511,0.5211110745193496,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,211106.78952967562
2339,47.645,,5.781204456095618,0.6551549146493189,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,265572.34122833185
2340,48.248,,1.1856524242231077,0.1363960450349812,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,54465.5516986563
2341,48.802,,4.162085662070316,0.0880277444234576,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,191194.55851512682
2342,49.326,,5.256714191194809,0.1092140342502237,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,241478.72740460516
2343,49.957,,1.094628529124493,0.0311296718455548,Eu,52.19,0.06,90,63,271421120.3074658,315569.25974592,91,63,357907.8,,endf,MISSING_COVARIANCE,7.756042534163596e+17,2552.076403253706,2552.0724928066347,4593719.928869083,50284.16888947835
2344,1.11,0.05,,,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,
2345,10.05,0.25,,,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,
2346,86.7877,0.0003,13.1537,0.2885220962075522,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1882470.9481000584
2347,93.919,0.006,0.056588,0.0021293238363386,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,8098.50201928629
2348,176.49,0.03,0.0061705,0.0003532084512012,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,883.0813372094093
2349,197.0341,0.001,5.18322,0.1068124079870873,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,741788.3232559039
2350,215.6452,0.0011,4.01835,0.0815016104135372,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,575079.7976461275
2351,230.628,0.013,0.080668,0.001844199826483,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,11544.673091323011
2352,237.64,0.09,0.00602,0.0021104144142798,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,861.5427680091799
2353,239.7,0.6,0.002107,0.0009039762165012,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,301.53996880321296
2354,242.5,0.8,0.007525,0.0009153736941817,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1076.928460011475
2355,246.489,0.016,0.020769,0.0009933805917169,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,2972.3225496316704
2356,297.3,,0.009331,0.0048195904390311,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1335.3912904142292
2357,298.5783,0.0017,26.1268,0.5512249994330809,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,3739095.613159841
2358,309.561,0.015,0.862967,0.0175771257035955,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,123502.15579411596
2359,337.32,0.03,0.339227,0.0072844577698,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,48547.934977317294
2360,349.92,0.11,0.014448,0.0009478148553383,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,2067.702643222032
2361,379.41,0.08,0.014147,0.000664776654223,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,2024.6255048215726
2362,392.514,0.026,1.33644,0.0281288197406147,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,191262.49449803794
2363,432.66,0.12,0.023177,0.0010143239127615,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,3316.9396568353427
2364,486.06,0.05,0.084581,0.0022600046460129,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,12104.675890528979
2365,682.31,0.04,0.59598,0.0149223088025948,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,85292.7340329088
2366,707.6,1.0,0.009933,0.0051208293273648,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,1421.545567215147
2367,765.28,0.04,2.14011,0.0443264841827095,Tb,100.0,,94,65,6246720.0,17280.0,95,65,23353.38,,endf,MISSING_COVARIANCE,8.52591896177442e+17,7952.06880760523,7951.539399795101,14311341.661282059,306278.45402726345
